tweet_id,text,task1,task2,ID
1126857655220408320,RT @BITOP30: WARNING⚠️⚠️I DON'T CARE HOW MUCH YOU SCREAM IM GONNA FUCK YOU HARDER.@KallMeNox SORRY BUT IM JUST THE REAL STRICT TOP NIGGA TH…,HOF,PRFN,hasoc_2020_en_5050
1130040360212803585,RT @rickygervais: Dogs are fucking brilliant. https://t.co/bA3eOph86H,HOF,PRFN,hasoc_2020_en_809
1123764188231421952,RT @triniteee_: @lexxxxoooo friendly ass,HOF,PRFN,hasoc_2020_en_1639
1123555840370278400,They’re waiting in line at Inkigayo to get their sandwiches,NOT,NONE,hasoc_2020_en_2227
1130305310185410560,Seulgi the cutest bitch,HOF,PRFN,hasoc_2020_en_4605
1130181683079241734,RT @swimtosafety1st: So white people are scared of Muslims till it’s time to go Morocco or Turkey for holiday ?????,NOT,NONE,hasoc_2020_en_814
1130032219064610816,"RT @ViscountBraith1: BREAKING: Out of all the videos from yesterday one stood out for me. The speech from Pakistani Mo Fyaz.

""I'm sick of…",HOF,HATE,hasoc_2020_en_3879
1123489230649462785,RT @BarebakAssassin: No one gives a shit what you majored in unless it was shutting the fuck up &amp; leaving people alone.,HOF,OFFN,hasoc_2020_en_3824
1123731304896499714,RT @virgojoonie: taegi: is there something you fucking NEED https://t.co/9A9LLKi4K7,HOF,PRFN,hasoc_2020_en_4349
1126821617768837120,"RT @XanderMobusVO: Woooooow! Eat a dick, Delta. Damn, man, had to bring video games into this and everything https://t.co/JwnRG0XKNx",HOF,PRFN,hasoc_2020_en_4115
1126756069147983873,@CatherinVaritek I think about 2  months ago people would’ve bet more money on the Celtics going farther. Way to tu… https://t.co/HqsTtryBLo,NOT,NONE,hasoc_2020_en_3179
1123689852590010368,RT @atrupar: .@SenKamalaHarris: Has the president or anyone at the White House ever asked or suggested you open an investigation into anyon…,NOT,NONE,hasoc_2020_en_618
1123695921752158210,"RT @majornelson: Sale: Get a copy of the Xbox One X Enhanced ""Sekiro Shadows Die Twice"" for $44.99  (Was $59.99)   https://t.co/83YciJw2Zx…",NOT,NONE,hasoc_2020_en_5061
1123721196623810564,"RT @babyjeytwt: Scroll down
⠀

⠀⠀

⠀

⠀
⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to retweet,…",NOT,NONE,hasoc_2020_en_5272
1123758177785458689,RT @k33yuh: how the fuck he put my whole Jacuzzi in a garbage bag? 🤦🏾🤣 https://t.co/SeLprdaxka,HOF,PRFN,hasoc_2020_en_3366
1123562257646927872,RT @nikkicanape: my reply game weak as fuck but i swear i’m fun in person,HOF,PRFN,hasoc_2020_en_647
1130263853684518912,RT @taika_waititi: i would die for keanu reeves i think https://t.co/7xRDFHfRYk,NOT,NONE,hasoc_2020_en_5324
1126912978077540353,RT @AphraBrandreth: You don’t need an excuse to #CelebrateChessington but cakes and face painting are always a bonus https://t.co/uV0NfXFDLz,NOT,NONE,hasoc_2020_en_4603
1126857323849363456,i’m so tired of men making the laws for women’s bodies!!!! yall dont know shit about it stop trying to dictate how we use it!!!!!!!,HOF,PRFN,hasoc_2020_en_5270
1123528321554362368,"RT @ajisafemayowa_: Teacher: *leaves class for 1 minute*

Nobody:

Still nobody:

Victory: I’m writing names of noisemakers https://t.co/lC…",NOT,NONE,hasoc_2020_en_2043
1126974353327964160,@fredthegeminiii @FourEvaThuggin Big facts,NOT,NONE,hasoc_2020_en_3566
1123524399875936257,@Zahee_dah It all translates to 'I can't dance' 😁,NOT,NONE,hasoc_2020_en_1584
1126821357721776128,"@AxelDiamandis oh shit so this is ur twitter acc

Accidentally found it in Sonwooang’s tweets",HOF,PRFN,hasoc_2020_en_2690
1123584240010973185,"@TGrande7 @realDonaldTrump @dbongino FAKE NEWS IS THE MAIN ENEMY OF AMERICA‼️

Let’s tell these CROOKS: “YOU ARE FI… https://t.co/KuIbNc6HrH",HOF,PRFN,hasoc_2020_en_1218
1126932611601846272,"RT @hondadeal4vets: Fuck u bullies, fuck u haters , love always wins",HOF,PRFN,hasoc_2020_en_1797
1123718931712282626,"@firmeprincess I don’t think you should call yourself that, not even as a joke. Sorry, but you’re too good for that… https://t.co/Ed5h6MQqVL",NOT,NONE,hasoc_2020_en_1362
1126756098533232640,@RobertFlores59 FUCK YOU,HOF,PRFN,hasoc_2020_en_4998
1130282375714344966,RT @alexivenegas_: I would rather die of thirst then drink a fucking root beer,HOF,PRFN,hasoc_2020_en_3922
1130284519011938305,damn,HOF,PRFN,hasoc_2020_en_4654
1130306602014302209,RT @doieIuvr: WAYV ARE GETTING PROMO ON APPLE MUSIC’S INSTAGRAM STORYYYYYYY YES BABIES GET IT AAAAAAAAAAA https://t.co/w69a6MwYp3,NOT,NONE,hasoc_2020_en_2296
1126961195779489792,@TeamPelosi @SusanDanzig219 You do a phenomenal job. I sleep better at night knowing you're at helm.,NOT,NONE,hasoc_2020_en_3440
1123524336948846592,"RT @Feargal_Sharkey: More of the water industry's dirty little secrets exposed.

Did you know that Southern Water apparently flooded ""The K…",NOT,NONE,hasoc_2020_en_4541
1123783888881500160,"RT @Delavegalaw: Agree entirely with @Mimirocah1 and appreciate her fine work here: ""We should expect and demand objectively, neutrality, h…",NOT,NONE,hasoc_2020_en_4987
1126774436026142720,RT @Ayo__Aroloye: So I promised my wife @glamourbyborah that when she moved to Lagos she would get a lot of jobs and I am bent on keeping t…,NOT,NONE,hasoc_2020_en_2698
1123817678211252224,RT @Dylangreer11: If you call it bags don’t fucking talk to me https://t.co/NPA6CsL2xQ,HOF,PRFN,hasoc_2020_en_375
1123780319512023051,RT @chiminminn: I LOST MY BREATH JIMIN CAME OUT WITH THAT SWOOPY HAIR AND THOSE SHADES FUCK,HOF,PRFN,hasoc_2020_en_2199
1123554477221588994,"RT @AndyPratt81: It is actually really remarkable that we've been able to catch up toake the gap almost only 10%, I think they had a big he…",NOT,NONE,hasoc_2020_en_2746
1126779381127483392,RT @brielarsqn: this bitch is so pretty ... i’m tired https://t.co/VPZlsmPXvX,HOF,PRFN,hasoc_2020_en_3729
1130177375533248512,RT @adamrowecomedy: Today some racist divvy called James Goddard came to Liverpool and two Scouse women made him run away and climb up a tr…,NOT,NONE,hasoc_2020_en_2021
1123768416089853953,@wraithdick But for Jack? No one else could rein him in the way Jack could. Could cut through his bullshit and brav… https://t.co/lIHjF7RxuD,HOF,PRFN,hasoc_2020_en_520
1126928719308713984,RT @roach_on: I was fighting for my fucking life man. https://t.co/dw7EBF9DCl,HOF,PRFN,hasoc_2020_en_5261
1126888386856464384,@CarlVinHarris do you even know what sober is 🤣🤣🤣 fuck off,HOF,PRFN,hasoc_2020_en_1406
1123695569405456385,RT @kyngkhokhas: Fuck dembele,HOF,PRFN,hasoc_2020_en_1886
1126815804450721792,Ever see a fox with a FUCKING LIGHTSABER before? https://t.co/G55MG8B9AG,HOF,PRFN,hasoc_2020_en_1175
1123652988852154368,RT @lrozen: Barr does not answer Hirono question does he think it is ok for the president to tell his WH counsel to lie. says not criminal,NOT,NONE,hasoc_2020_en_917
1130115622791188480,"RT @jasoninthehouse: Never met a person who said, “Boy, I wish Biden was President.” I don’t think America is looking for the ultimate Wash…",NOT,NONE,hasoc_2020_en_3433
1126820850190123009,"Thanks for the info ___ I already knew , God’s got a good plan and He’s working it all out Nothing surprise God He’… https://t.co/ZScV2EB92i",NOT,NONE,hasoc_2020_en_3266
1126914538358607873,If I can’t pick you up I can’t fuck with you*,HOF,PRFN,hasoc_2020_en_459
1127065348769865728,"RT @fawfulfan: Turning Point USA's field director said ""I hate blacks ... like fuck them all.""

Their spokeswoman said Hitler wouldn't have…",HOF,PRFN,hasoc_2020_en_1561
1126889464821714944,"RT @Happy_Minds1: This is my simple religion.
There is no need for temples;
No need for complicated philosophy.
Our own brain, our own hear…",NOT,NONE,hasoc_2020_en_1638
1130114553222709248,"RT @thehill: JUST IN: Sybrina Fulton, the mother of Trayvon Martin, is running for office https://t.co/hJT9LlG2xY https://t.co/y5GVja4R7c",NOT,NONE,hasoc_2020_en_3320
1130119552828887040,"RT @AshleyCaban_: Karma where you at you? You better have my back, cause you know damn well I didn't deserve that. Oh I'm finna lose it, go…",HOF,PRFN,hasoc_2020_en_4095
1127036588418953216,RT @HeSoWholesome: “Wyd?” Bitch why,HOF,OFFN,hasoc_2020_en_1440
1130054255904219136,RT @aliamjadrizvi: Jesus fucking Christ it’s like I’m back in Saudi Arabia again https://t.co/bSJ602I9aQ,HOF,PRFN,hasoc_2020_en_4317
1123638736607154176,"Etika is officially cancelled.
What a fucking prick.
What a fucking cunt.
What a fucking attention whore.
I can't s… https://t.co/OvKRuhNRbN",HOF,OFFN,hasoc_2020_en_519
1126814424499728384,RT @helenzille: A complete embarrassment to journalism.  She has been a disgrace since her days on the SABC.  She was Iqbal Surve's ANC-han…,HOF,OFFN,hasoc_2020_en_3717
1123812393367240705,6:48am dude yo shit was boomin boomin,HOF,PRFN,hasoc_2020_en_2825
1130326579513630721,"RT @SavinTheBees: I dislike the “all or none” “why not both” mentality.

Yes you’re allowed to like everything you want, thats fine. But th…",NOT,NONE,hasoc_2020_en_1709
1130083049813815301,The entire plot is basically what Trunks did in Dragon Ball Z (multiverse theory’s a bitch),HOF,HATE,hasoc_2020_en_1617
1123584550385225729,"RT @TWZ_BOGUMMY: Excuse me, is this what you're calling ugly? https://t.co/35SOCRkIa8",NOT,NONE,hasoc_2020_en_53
1130139555473051648,@benevolentarm dazai and dostoevsky doing some stupid sapiosexual bullshit in the foreground as gogol looks on....,HOF,PRFN,hasoc_2020_en_5025
1130265149716221953,RT @e_johnsonjr: @DeepStateExpose @realDonaldTrump @FoxNews We need to put Obama behind bars!,NOT,NONE,hasoc_2020_en_3278
1130190004561547264,RT @AfterAddic: There is absolutely no fucking way Jo crackhead ass stays serious while Hero says naughty sexual stuff in her ear. I want t…,HOF,PRFN,hasoc_2020_en_4535
1123761013147537411,WHO DID THAT? ARIANA FUCKING GRANDE DID THAT BITCH,HOF,OFFN,hasoc_2020_en_48
1123509598189694976,RT @CllrNickSmall: Never forget that the Tories couldn't have brought in austerity without the Lib Dems.  #VoteLabour2May https://t.co/MoA0…,NOT,NONE,hasoc_2020_en_168
1126930568988561409,I really hate how this payroll department works. Fuck you mean y’all don’t cut checks on fridays.,HOF,PRFN,hasoc_2020_en_4770
1126959086078169088,@ThomasS4217 Does this have to go through the Senate?,NOT,NONE,hasoc_2020_en_5004
1130208828597915649,"RT @GameOfThrones: When you play the game of thrones, you win or you die.

The series finale premieres tonight at 9PM on @HBO. #TheFinalEpi…",NOT,NONE,hasoc_2020_en_5110
1123565122381762560,Just the one unfollower today found tracked by https://t.co/sbQrvKSRhJ,NOT,NONE,hasoc_2020_en_253
1130125592626630656,@OnepegMG It probably will. Shame that such a great show was “dethroned” right at the end.,NOT,NONE,hasoc_2020_en_4905
1126853171488403456,@BendStudio The bare facts are Days gone is a triumph and i thank you all for your hard work.,NOT,NONE,hasoc_2020_en_3329
1123677399701499905,I dont know jack shit about the universe I just went because seats comfey and it keeps me out the house for a bit,HOF,PRFN,hasoc_2020_en_1117
1126912311191580672,@YanSlay Lmfao you’re a loser!!,HOF,OFFN,hasoc_2020_en_792
1123751982806831105,RT @dacydukes_: Last quarter really kicked my ass but I think I’m redeeming myself this quarter 😇,NOT,NONE,hasoc_2020_en_4896
1127090892068667398,"RT @richyxez: fuck sex, can you stick around and not give up on me?",HOF,OFFN,hasoc_2020_en_863
1123733452367585281,RT @Tr1zz: My new video for Aw Shit is out now. Fuck wit it https://t.co/DouzsUa4Pe,HOF,PRFN,hasoc_2020_en_610
1123693971413327879,@_OdatsG @YessssssGiGi @callher_Lola 0:17 she been waiting to say that shit too 💀💀💀,NOT,NONE,hasoc_2020_en_2179
1130002384950718465,RT @12Youngnelly: If you ain’t industry I don’t fuck with you,HOF,PRFN,hasoc_2020_en_1309
1123793619683545093,"RT @CFCJamie: 6) Pace and goal line Clearances
Rudiger is a very fast CB. In this case he uses his pace to quickly get to the goal line to…",NOT,NONE,hasoc_2020_en_1842
1130222384605290502,RT @WeirdMovieBros: When you’re a 24 yr old piece of shit and you break into the home of a 73 yr old and threaten him and his wife with a k…,HOF,HATE,hasoc_2020_en_4282
1123782588668239874,"RT @INCMP: LIVE: Congress President Rahul Gandhi addresses public meeting in Hoshangabad, Madhya Pradesh. #AbHogaNyay https://t.co/Ag29ucRH…",NOT,NONE,hasoc_2020_en_159
1123529412090028034,sick and tired of pretending,NOT,NONE,hasoc_2020_en_3973
1130202843351277568,@Reuters I am a professional Web and Graphic Designer. do you need any kinds of business card. portfolio:… https://t.co/VDiJUIPHYC,NOT,NONE,hasoc_2020_en_1399
1123709846845558784,RT @real_defender: @ChatByCC They are becoming unhinged and angry. Democrats know they will never “get” president Trump. They know they can…,NOT,NONE,hasoc_2020_en_956
1126821202528493569,"RT @rjmxrell: damn, i’m missing you again",HOF,PRFN,hasoc_2020_en_1621
1123530565519597573,RT @itsaprilina: Bro am I reading this correctly ? Like deadass is this real life? What in the fuck is wrong with y’all. This is white priv…,HOF,PRFN,hasoc_2020_en_871
1130148019570184192,"RT @Mikey_Oldfield: . @MileyCyrus my friends are getting married 20 mins away from Glastonbury on the 29th June, you’re only round the corn…",NOT,NONE,hasoc_2020_en_913
1123532612339814400,"RT @JhaSanjay: Mr #Modi, You just said in UP  that after 2014 there has been no “ dhamaka” didn’t you? You were lying. Your lie has been fu…",HOF,HATE,hasoc_2020_en_4502
1126835265996251136,"RT @keepmesecret333: 👸🏼you pathetic little boys can only ever dream of getting to touch someone like me 👸🏼

Thank you @TheKnickerFairy 👸🏼🖤…",HOF,HATE,hasoc_2020_en_3920
1126761903458439169,RT @chuuzus: Tyler the creator and ASAP Rocky funny as fuck when they get together 😭😭 https://t.co/1fHSB08mGT,HOF,PRFN,hasoc_2020_en_688
1130138787907031043,@ezioisntcool56 this why this generation stupid :/,HOF,OFFN,hasoc_2020_en_389
1127080364378169344,@chiinedu Don’t know what you’re talking about,NOT,NONE,hasoc_2020_en_5125
1126939905530187776,"that new snap filter rlly showed me id FUCK up the game if i was a chick

ima whole ass bad bitch wow",HOF,PRFN,hasoc_2020_en_2673
1127033778231287815,3 people followed me // automatically checked by https://t.co/QtXMnxaJnA,NOT,NONE,hasoc_2020_en_655
1126882791659134977,"RT @IAmSteveHarvey: .@vaultempowers Conference - May 17 - 19, 2019 - Sheraton Universal in Los Angeles.
3 days, 20 speakers, incredible pan…",NOT,NONE,hasoc_2020_en_3515
1126952316442173440,"@SkyNews I honestly think it was a very bad mistake, no one would be stupid enough to tweet that if they actually meant it,",NOT,NONE,hasoc_2020_en_2093
1123761495509295106,RT @ggukreum: GET THE DAMN GETTY IMAGES WATERMARK OFF FOR ME PLEASE https://t.co/Y6iuVt9enp,HOF,PRFN,hasoc_2020_en_1947
1126877154547990528,RT @SportsCenter: Lakers fans are planning on holding two protests outside of Staples Center this weekend voicing their frustration with th…,NOT,NONE,hasoc_2020_en_1608
1126816156785020928,"RT @Winelady19aolc1: @JoeConchaTV Now, we judge Nap to go. There plenty dems in the crowded line up.",NOT,NONE,hasoc_2020_en_4802
1126963032922501122,Tried studying for 10 whole minutes and I just . can’t what the fuck please fix my brain @NASA,HOF,PRFN,hasoc_2020_en_2213
1130257230861934592,RT @captainkalvis: might fuck around and tell my homies I love them,HOF,PRFN,hasoc_2020_en_556
1123793242183610368,"RT @KeithOlbermann: PERFECTLY-BEHAVED MACY IS ON TOMORROW’S KILL LIST, ANYWAY. A “1” on the behavior school means ideal with people AND dog…",NOT,NONE,hasoc_2020_en_4481
1126927486175068160,RT @Deano_vW: @mogulbaggins Lmao people who don’t like me but don’t have the spine to confront me really show themselves in the likes of tw…,HOF,PRFN,hasoc_2020_en_3355
1123611263924408326,"I don’t like this, but I get it. https://t.co/D2keqSV7W0",NOT,NONE,hasoc_2020_en_5335
1123613117794201601,"RT @_ninextwentyyy3: I need rest, better thoughts, vibes, EVERYTHING!",NOT,NONE,hasoc_2020_en_2061
1126915410786340864,"And I know that 30k ain’t shit in the big picture but that’s almost double what I was at months before, and since I… https://t.co/Kk8u6uvyCR",HOF,PRFN,hasoc_2020_en_1588
1127070063146586112,I forgot my debit card at home and the women at the drive thru at popeye's said come back hun. What a saint! We need more people like that!,NOT,NONE,hasoc_2020_en_3186
1123667161413820416,"uNrElEaSeD eMoTe
wait fuck i'm late to the leak it's been released https://t.co/Cz1idi5bPB",HOF,PRFN,hasoc_2020_en_545
1126759261013286912,RT @spiderlingdaya: LMAOOO ZENDAYA SAID “ill one up you tom” I FUCKING LOVE HER https://t.co/ssMVgojDZF,HOF,PRFN,hasoc_2020_en_3101
1126876458264215559,RT @roman_nfkrz: I think I have legit fucking Alzheimers or some shit. I keep forgetting things that just happened to me like a year ago or…,HOF,PRFN,hasoc_2020_en_3777
1126822938953572353,"RT @AdmiralAegis: Yeah and she trained to be able to do that. Probably for weeks to get it exactly right, and that's just a solo dance rout…",NOT,NONE,hasoc_2020_en_2251
1130287283054272512,"RT @daysdreamln: not only is james charles racist, transphobic, and a predator, but his screenshots are poorly photoshopped and still the T…",HOF,OFFN,hasoc_2020_en_2461
